subject_id,study_id,source_database,source_accession,source_url,publication_doi,publication_pmid,baseline_weight,post_weight,weight_change,weight_change_percent,baseline_BMI,post_BMI,BMI_change,waist_change,body_fat_change,TG_change,TC_change,LDL_change,HDL_change,FBG_change,FINS_change,HOMA_IR_change,inflammatory_marker_change,responder_label
needs_manual_extraction,NCT:NCT06729671,ClinicalTrials.gov,NCT06729671,https://clinicaltrials.gov/study/NCT06729671,,,,,,,,,,,,,,,,needs_manual_extraction,needs_manual_extraction,needs_manual_extraction,,needs_manual_definition
needs_manual_extraction,NCT:NCT06554314,ClinicalTrials.gov,NCT06554314,https://clinicaltrials.gov/study/NCT06554314,,,,,,,,,,,,needs_manual_extraction,needs_manual_extraction,needs_manual_extraction,needs_manual_extraction,,,,,needs_manual_definition
needs_manual_extraction,NCT:NCT06974994,ClinicalTrials.gov,NCT06974994,https://clinicaltrials.gov/study/NCT06974994,,,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,NCT:NCT06578143,ClinicalTrials.gov,NCT06578143,https://clinicaltrials.gov/study/NCT06578143,,,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,EUROPEPMC:39385189,PubMed,39385189,https://europepmc.org/article/MED/39385189,10.1186/s12888-024-06061-y,39385189,,,,,,,,,,,,,,needs_manual_extraction,needs_manual_extraction,needs_manual_extraction,,needs_manual_definition
needs_manual_extraction,EUROPEPMC:38674828,PubMed,38674828,https://europepmc.org/article/MED/38674828,10.3390/nu16081137,38674828,,,,,,,,,needs_manual_extraction,,,,,,,,,needs_manual_definition
needs_manual_extraction,PMID:37881833,PubMed,37881833,https://pubmed.ncbi.nlm.nih.gov/37881833/,10.1017/S0954422423000252,37881833,,,,,,,,,,,,,,needs_manual_extraction,needs_manual_extraction,needs_manual_extraction,,needs_manual_definition
needs_manual_extraction,PMID:39593091,PubMed,39593091,https://pubmed.ncbi.nlm.nih.gov/39593091/,10.1186/s12916-024-03771-8,39593091,,,,,,,,,,,,,,needs_manual_extraction,needs_manual_extraction,needs_manual_extraction,,needs_manual_definition
needs_manual_extraction,PMID:39535126,PubMed,39535126,https://pubmed.ncbi.nlm.nih.gov/39535126/,10.1080/19490976.2024.2426610,39535126,,,,,,,,,,,,,,needs_manual_extraction,needs_manual_extraction,needs_manual_extraction,,needs_manual_definition
needs_manual_extraction,PMID:39179206,PubMed,39179206,https://pubmed.ncbi.nlm.nih.gov/39179206/,10.1016/j.tjnut.2024.08.015,39179206,,,,,,,,,,,,,,needs_manual_extraction,needs_manual_extraction,needs_manual_extraction,,needs_manual_definition
needs_manual_extraction,PMID:38674884,PubMed,38674884,https://pubmed.ncbi.nlm.nih.gov/38674884/,10.3390/nu16081194,38674884,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,PMID:39313030,PubMed,39313030,https://pubmed.ncbi.nlm.nih.gov/39313030/,10.1016/j.ajcnut.2024.09.019,39313030,,,needs_manual_extraction,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,PMID:38732635,PubMed,38732635,https://pubmed.ncbi.nlm.nih.gov/38732635/,10.3390/nu16091389,38732635,,,,,,,,,,,,,,needs_manual_extraction,needs_manual_extraction,needs_manual_extraction,,needs_manual_definition
needs_manual_extraction,PMID:39599701,PubMed,39599701,https://pubmed.ncbi.nlm.nih.gov/39599701/,10.3390/nu16223916,39599701,,,,,,,,,,,,,,needs_manual_extraction,needs_manual_extraction,needs_manual_extraction,,needs_manual_definition
needs_manual_extraction,PMID:38653887,PubMed,38653887,https://pubmed.ncbi.nlm.nih.gov/38653887/,10.1007/s11695-024-07225-1,38653887,,,,,,,,,,,,,,needs_manual_extraction,needs_manual_extraction,needs_manual_extraction,,needs_manual_definition
needs_manual_extraction,NCT:NCT06032988,ClinicalTrials.gov,NCT06032988,https://clinicaltrials.gov/study/NCT06032988,,,,,,,,,,,,,,,,needs_manual_extraction,needs_manual_extraction,needs_manual_extraction,,needs_manual_definition
needs_manual_extraction,NCT:NCT05791604,ClinicalTrials.gov,NCT05791604,https://clinicaltrials.gov/study/NCT05791604,,,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,NCT:NCT05832190,ClinicalTrials.gov,NCT05832190,https://clinicaltrials.gov/study/NCT05832190,,,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,NCT:NCT05826184,ClinicalTrials.gov,NCT05826184,https://clinicaltrials.gov/study/NCT05826184,,,,,needs_manual_extraction,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,NCT:NCT04809688,ClinicalTrials.gov,NCT04809688,https://clinicaltrials.gov/study/NCT04809688,,,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,NCT:NCT05821010,ClinicalTrials.gov,NCT05821010,https://clinicaltrials.gov/study/NCT05821010,,,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,NCT:NCT06612164,ClinicalTrials.gov,NCT06612164,https://clinicaltrials.gov/study/NCT06612164,,,,,,,,,,,needs_manual_extraction,,,,,,,,,needs_manual_definition
needs_manual_extraction,EUROPEPMC:38260154,PubMed,38260154,https://europepmc.org/article/MED/38260154,10.3389/fendo.2023.1282699,38260154,,,,,,,,,,,,,,needs_manual_extraction,needs_manual_extraction,needs_manual_extraction,,needs_manual_definition
needs_manual_extraction,EUROPEPMC:38140284,PubMed,38140284,https://europepmc.org/article/MED/38140284,10.3390/nu15245025,38140284,,,,,,,,,needs_manual_extraction,,,,,,,,,needs_manual_definition
needs_manual_extraction,PMID:37545298,PubMed,37545298,https://pubmed.ncbi.nlm.nih.gov/37545298/,10.1002/oby.23855,37545298,,,,,,,,,,,,,,needs_manual_extraction,needs_manual_extraction,needs_manual_extraction,,needs_manual_definition
needs_manual_extraction,PMID:36856122,PubMed,36856122,https://pubmed.ncbi.nlm.nih.gov/36856122/,10.3920/BM2022.0078,36856122,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,PMID:37880791,PubMed,37880791,https://pubmed.ncbi.nlm.nih.gov/37880791/,10.1186/s13063-023-07691-5,37880791,,,,,,,,,,,,,,needs_manual_extraction,needs_manual_extraction,needs_manual_extraction,,needs_manual_definition
needs_manual_extraction,PMID:37248499,PubMed,37248499,https://pubmed.ncbi.nlm.nih.gov/37248499/,10.1186/s13063-023-07383-0,37248499,,,needs_manual_extraction,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,PMID:37441828,PubMed,37441828,https://pubmed.ncbi.nlm.nih.gov/37441828/,10.1016/j.nut.2023.112109,37441828,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,NCT:NCT05364814,ClinicalTrials.gov,NCT05364814,https://clinicaltrials.gov/study/NCT05364814,,,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,NCT:NCT05417360,ClinicalTrials.gov,NCT05417360,https://clinicaltrials.gov/study/NCT05417360,,,,,needs_manual_extraction,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,NCT:NCT05374980,ClinicalTrials.gov,NCT05374980,https://clinicaltrials.gov/study/NCT05374980,,,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,NCT:NCT05353504,ClinicalTrials.gov,NCT05353504,https://clinicaltrials.gov/study/NCT05353504,,,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,NCT:NCT05255367,ClinicalTrials.gov,NCT05255367,https://clinicaltrials.gov/study/NCT05255367,,,,,,,,,,,,,,,,needs_manual_extraction,needs_manual_extraction,needs_manual_extraction,,needs_manual_definition
needs_manual_extraction,NCT:NCT04962633,ClinicalTrials.gov,NCT04962633,https://clinicaltrials.gov/study/NCT04962633,,,,,,,,,,,,,,,,needs_manual_extraction,needs_manual_extraction,needs_manual_extraction,,needs_manual_definition
needs_manual_extraction,NCT:NCT06327919,ClinicalTrials.gov,NCT06327919,https://clinicaltrials.gov/study/NCT06327919,,,,,needs_manual_extraction,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,NCT:NCT07076329,ClinicalTrials.gov,NCT07076329,https://clinicaltrials.gov/study/NCT07076329,,,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,NCT:NCT05443269,ClinicalTrials.gov,NCT05443269,https://clinicaltrials.gov/study/NCT05443269,,,,,needs_manual_extraction,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,NCT:NCT04492605,ClinicalTrials.gov,NCT04492605,https://clinicaltrials.gov/study/NCT04492605,,,,,needs_manual_extraction,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,PMID:35332040,PubMed,35332040,https://pubmed.ncbi.nlm.nih.gov/35332040/,10.1136/bmjopen-2021-055214,35332040,,,,,,,,,,,,,,needs_manual_extraction,needs_manual_extraction,needs_manual_extraction,,needs_manual_definition
needs_manual_extraction,PMID:35267303,PubMed,35267303,https://pubmed.ncbi.nlm.nih.gov/35267303/,10.3390/foods11050670,35267303,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,PMID:32759229,PubMed,32759229,https://pubmed.ncbi.nlm.nih.gov/32759229/,10.1136/bmjmilitary-2020-001459,32759229,,,,,,,,,,,,,,needs_manual_extraction,needs_manual_extraction,needs_manual_extraction,,needs_manual_definition
needs_manual_extraction,PMID:33054635,PubMed,33054635,https://pubmed.ncbi.nlm.nih.gov/33054635/,10.1080/1028415X.2020.1826763,33054635,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,NCT:NCT04767789,ClinicalTrials.gov,NCT04767789,https://clinicaltrials.gov/study/NCT04767789,,,,,,,,,,,,,,,,needs_manual_extraction,needs_manual_extraction,needs_manual_extraction,,needs_manual_definition
needs_manual_extraction,NCT:NCT05207488,ClinicalTrials.gov,NCT05207488,https://clinicaltrials.gov/study/NCT05207488,,,,,,,,,,,,,,,,needs_manual_extraction,needs_manual_extraction,needs_manual_extraction,,needs_manual_definition
needs_manual_extraction,NCT:NCT05000775,ClinicalTrials.gov,NCT05000775,https://clinicaltrials.gov/study/NCT05000775,,,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,NCT:NCT05405205,ClinicalTrials.gov,NCT05405205,https://clinicaltrials.gov/study/NCT05405205,,,,,,,,,,,needs_manual_extraction,,,,,,,,,needs_manual_definition
needs_manual_extraction,NCT:NCT04884776,ClinicalTrials.gov,NCT04884776,https://clinicaltrials.gov/study/NCT04884776,,,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,NCT:NCT04863313,ClinicalTrials.gov,NCT04863313,https://clinicaltrials.gov/study/NCT04863313,,,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,NCT:NCT06244186,ClinicalTrials.gov,NCT06244186,https://clinicaltrials.gov/study/NCT06244186,,,,,needs_manual_extraction,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,PMID:33544206,PubMed,33544206,https://pubmed.ncbi.nlm.nih.gov/33544206/,10.1007/s00394-021-02484-5,33544206,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,PMID:33915854,PubMed,33915854,https://pubmed.ncbi.nlm.nih.gov/33915854/,10.3390/nu13041160,33915854,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,NCT:NCT04754464,ClinicalTrials.gov,NCT04754464,https://clinicaltrials.gov/study/NCT04754464,,,,,,,,,,,needs_manual_extraction,,,,,,,,,needs_manual_definition
needs_manual_extraction,NCT:NCT05114018,ClinicalTrials.gov,NCT05114018,https://clinicaltrials.gov/study/NCT05114018,,,,,,,,,,,,,,,,needs_manual_extraction,needs_manual_extraction,needs_manual_extraction,,needs_manual_definition
needs_manual_extraction,NCT:NCT04097106,ClinicalTrials.gov,NCT04097106,https://clinicaltrials.gov/study/NCT04097106,,,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,NCT:NCT04561284,ClinicalTrials.gov,NCT04561284,https://clinicaltrials.gov/study/NCT04561284,,,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,NCT:NCT04130321,ClinicalTrials.gov,NCT04130321,https://clinicaltrials.gov/study/NCT04130321,,,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,PMID:33113929,PubMed,33113929,https://pubmed.ncbi.nlm.nih.gov/33113929/,10.3390/nu12113239,33113929,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,PMID:32521799,PubMed,32521799,https://pubmed.ncbi.nlm.nih.gov/32521799/,10.3390/jcm9061788,32521799,,,,,,,,,,,,,,needs_manual_extraction,needs_manual_extraction,needs_manual_extraction,,needs_manual_definition
needs_manual_extraction,PMID:32140184,PubMed,32140184,https://pubmed.ncbi.nlm.nih.gov/32140184/,10.1007/s13167-020-00198-y,32140184,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,PMID:32618656,PubMed,32618656,https://pubmed.ncbi.nlm.nih.gov/32618656/,10.14309/ajg.0000000000000661,32618656,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,PMID:32660025,PubMed,32660025,https://pubmed.ncbi.nlm.nih.gov/32660025/,10.3390/nu12072041,32660025,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,PMID:33326198,PubMed,33326198,https://pubmed.ncbi.nlm.nih.gov/33326198/,10.18388/abp.2020_5443,33326198,,,needs_manual_extraction,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,PMID:30595036,PubMed,30595036,https://pubmed.ncbi.nlm.nih.gov/30595036/,10.1080/10408398.2018.1545218,30595036,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,NCT:NCT05162209,ClinicalTrials.gov,NCT05162209,https://clinicaltrials.gov/study/NCT05162209,,,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,NCT:NCT03843736,ClinicalTrials.gov,NCT03843736,https://clinicaltrials.gov/study/NCT03843736,,,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,NCT:NCT04555447,ClinicalTrials.gov,NCT04555447,https://clinicaltrials.gov/study/NCT04555447,,,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,NCT:NCT04398693,ClinicalTrials.gov,NCT04398693,https://clinicaltrials.gov/study/NCT04398693,,,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,NCT:NCT04303481,ClinicalTrials.gov,NCT04303481,https://clinicaltrials.gov/study/NCT04303481,,,,,,,,,,,needs_manual_extraction,,,,,,,,,needs_manual_definition
needs_manual_extraction,PMID:30928918,PubMed,30928918,https://pubmed.ncbi.nlm.nih.gov/30928918/,10.1136/bmjopen-2017-017995,30928918,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,PMID:30641692,PubMed,30641692,https://pubmed.ncbi.nlm.nih.gov/30641692/,10.1016/j.dsx.2018.08.008,30641692,,,,,,,,,,needs_manual_extraction,needs_manual_extraction,needs_manual_extraction,needs_manual_extraction,,,,,needs_manual_definition
needs_manual_extraction,PMID:31358022,PubMed,31358022,https://pubmed.ncbi.nlm.nih.gov/31358022/,10.1186/s13063-019-3553-7,31358022,,,,,,,,,,,,,,needs_manual_extraction,needs_manual_extraction,needs_manual_extraction,,needs_manual_definition
needs_manual_extraction,NCT:NCT03630588,ClinicalTrials.gov,NCT03630588,https://clinicaltrials.gov/study/NCT03630588,,,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,NCT:NCT03548480,ClinicalTrials.gov,NCT03548480,https://clinicaltrials.gov/study/NCT03548480,,,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,NCT:NCT03727321,ClinicalTrials.gov,NCT03727321,https://clinicaltrials.gov/study/NCT03727321,,,,,,,,,,,,,,,,needs_manual_extraction,needs_manual_extraction,needs_manual_extraction,,needs_manual_definition
needs_manual_extraction,NCT:NCT04498455,ClinicalTrials.gov,NCT04498455,https://clinicaltrials.gov/study/NCT04498455,,,,,needs_manual_extraction,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,NCT:NCT03800277,ClinicalTrials.gov,NCT03800277,https://clinicaltrials.gov/study/NCT03800277,,,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,PMID:29661605,PubMed,29661605,https://pubmed.ncbi.nlm.nih.gov/29661605/,10.1016/j.dsx.2018.04.015,29661605,,,,,,,,,,,,,,needs_manual_extraction,needs_manual_extraction,needs_manual_extraction,,needs_manual_definition
needs_manual_extraction,NCT:NCT03312660,ClinicalTrials.gov,NCT03312660,https://clinicaltrials.gov/study/NCT03312660,,,,,,,,,,,,needs_manual_extraction,needs_manual_extraction,needs_manual_extraction,needs_manual_extraction,,,,,needs_manual_definition
needs_manual_extraction,PMID:28008750,PubMed,28008750,https://pubmed.ncbi.nlm.nih.gov/28008750/,10.1002/oby.21671,28008750,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,NCT:NCT02768818,ClinicalTrials.gov,NCT02768818,https://clinicaltrials.gov/study/NCT02768818,,,,,,,,,,,,,,,,needs_manual_extraction,needs_manual_extraction,needs_manual_extraction,,needs_manual_definition
needs_manual_extraction,NCT:NCT03530501,ClinicalTrials.gov,NCT03530501,https://clinicaltrials.gov/study/NCT03530501,,,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,NCT:NCT02660333,ClinicalTrials.gov,NCT02660333,https://clinicaltrials.gov/study/NCT02660333,,,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,PMID:27126957,PubMed,27126957,https://pubmed.ncbi.nlm.nih.gov/27126957/,10.1016/j.nut.2015.11.001,27126957,,,,,,,,,,needs_manual_extraction,needs_manual_extraction,needs_manual_extraction,needs_manual_extraction,needs_manual_extraction,needs_manual_extraction,needs_manual_extraction,,needs_manual_definition
needs_manual_extraction,NCT:NCT02637115,ClinicalTrials.gov,NCT02637115,https://clinicaltrials.gov/study/NCT02637115,,,,,,,,,,,,,,,,needs_manual_extraction,needs_manual_extraction,needs_manual_extraction,,needs_manual_definition
needs_manual_extraction,NCT:NCT02539836,ClinicalTrials.gov,NCT02539836,https://clinicaltrials.gov/study/NCT02539836,,,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,PMID:24738701,PubMed,24738701,https://pubmed.ncbi.nlm.nih.gov/24738701/,10.1111/apt.12758,24738701,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,NCT:NCT02288572,ClinicalTrials.gov,NCT02288572,https://clinicaltrials.gov/study/NCT02288572,,,,,,,,,,,,,,,,needs_manual_extraction,needs_manual_extraction,needs_manual_extraction,,needs_manual_definition
needs_manual_extraction,NCT:NCT01922830,ClinicalTrials.gov,NCT01922830,https://clinicaltrials.gov/study/NCT01922830,,,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,NCT:NCT02041975,ClinicalTrials.gov,NCT02041975,https://clinicaltrials.gov/study/NCT02041975,,,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,NCT:NCT02773927,ClinicalTrials.gov,NCT02773927,https://clinicaltrials.gov/study/NCT02773927,,,,,,,,,,,,,,,,needs_manual_extraction,needs_manual_extraction,needs_manual_extraction,,needs_manual_definition
needs_manual_extraction,NCT:NCT02355210,ClinicalTrials.gov,NCT02355210,https://clinicaltrials.gov/study/NCT02355210,,,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,NCT:NCT03261466,ClinicalTrials.gov,NCT03261466,https://clinicaltrials.gov/study/NCT03261466,,,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,NCT:NCT01978691,ClinicalTrials.gov,NCT01978691,https://clinicaltrials.gov/study/NCT01978691,,,,,,,,,,,needs_manual_extraction,,,,,,,,,needs_manual_definition
needs_manual_extraction,PMID:23657005,PubMed,23657005,https://pubmed.ncbi.nlm.nih.gov/23657005/,10.1186/1471-230X-13-81,23657005,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,PMID:23614897,PubMed,23614897,https://pubmed.ncbi.nlm.nih.gov/23614897/,10.1017/S0007114513001037,23614897,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,NCT:NCT01724736,ClinicalTrials.gov,NCT01724736,https://clinicaltrials.gov/study/NCT01724736,,,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,NCT:NCT01620125,ClinicalTrials.gov,NCT01620125,https://clinicaltrials.gov/study/NCT01620125,,,,,,,,,,,,,,,,needs_manual_extraction,needs_manual_extraction,needs_manual_extraction,,needs_manual_definition
needs_manual_extraction,PMID:22872030,PubMed,22872030,https://pubmed.ncbi.nlm.nih.gov/22872030/,10.1038/ejcn.2012.103,22872030,,,,,,,,,,,,,,needs_manual_extraction,needs_manual_extraction,needs_manual_extraction,,needs_manual_definition
needs_manual_extraction,NCT:NCT01106924,ClinicalTrials.gov,NCT01106924,https://clinicaltrials.gov/study/NCT01106924,,,,,needs_manual_extraction,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,NCT:NCT01235026,ClinicalTrials.gov,NCT01235026,https://clinicaltrials.gov/study/NCT01235026,,,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,NCT:NCT01249378,ClinicalTrials.gov,NCT01249378,https://clinicaltrials.gov/study/NCT01249378,,,,,,,,,,,,,,,,needs_manual_extraction,needs_manual_extraction,needs_manual_extraction,,needs_manual_definition
needs_manual_extraction,NCT:NCT07600567,ClinicalTrials.gov,NCT07600567,https://clinicaltrials.gov/study/NCT07600567,,,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,NCT:NCT07180446,ClinicalTrials.gov,NCT07180446,https://clinicaltrials.gov/study/NCT07180446,,,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,NCT:NCT07354386,ClinicalTrials.gov,NCT07354386,https://clinicaltrials.gov/study/NCT07354386,,,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,NCT:NCT07464691,ClinicalTrials.gov,NCT07464691,https://clinicaltrials.gov/study/NCT07464691,,,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,EUROPEPMC:42158917,PubMed,42158917,https://europepmc.org/article/MED/42158917,10.3389/fendo.2026.1802045,42158917,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,EUROPEPMC:42158814,PubMed,42158814,https://europepmc.org/article/MED/42158814,10.7150/ijms.125881,42158814,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,EUROPEPMC:PMC12937403,publisher supplementary data,PMC12937403,,,,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,EUROPEPMC:41827605,PubMed,41827605,https://europepmc.org/article/MED/41827605,10.3390/healthcare14050652,41827605,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,EUROPEPMC:42074989,PubMed,42074989,https://europepmc.org/article/MED/42074989,10.3390/nu18081176,42074989,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,EUROPEPMC:41544710,PubMed,41544710,https://europepmc.org/article/MED/41544710,10.1016/j.advnut.2026.100593,41544710,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,EUROPEPMC:41852479,PubMed,41852479,https://europepmc.org/article/MED/41852479,10.3389/fendo.2026.1765741,41852479,,,,,,,,,,,,,,needs_manual_extraction,needs_manual_extraction,needs_manual_extraction,,needs_manual_definition
needs_manual_extraction,EUROPEPMC:41599922,PubMed,41599922,https://europepmc.org/article/MED/41599922,10.3390/nu18020307,41599922,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,PMID:42166751,PubMed,42166751,https://pubmed.ncbi.nlm.nih.gov/42166751/,10.2196/82436,42166751,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,NCT:NCT06963840,ClinicalTrials.gov,NCT06963840,https://clinicaltrials.gov/study/NCT06963840,,,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,NCT:NCT06794723,ClinicalTrials.gov,NCT06794723,https://clinicaltrials.gov/study/NCT06794723,,,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,NCT:NCT06786052,ClinicalTrials.gov,NCT06786052,https://clinicaltrials.gov/study/NCT06786052,,,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,NCT:NCT06891105,ClinicalTrials.gov,NCT06891105,https://clinicaltrials.gov/study/NCT06891105,,,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,NCT:NCT06957717,ClinicalTrials.gov,NCT06957717,https://clinicaltrials.gov/study/NCT06957717,,,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,NCT:NCT07342946,ClinicalTrials.gov,NCT07342946,https://clinicaltrials.gov/study/NCT07342946,,,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,EUROPEPMC:40815418,PubMed,40815418,https://europepmc.org/article/MED/40815418,10.1007/s00198-025-07650-7,40815418,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,EUROPEPMC:40646644,PubMed,40646644,https://europepmc.org/article/MED/40646644,10.1186/s13098-025-01841-2,40646644,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,EUROPEPMC:40944126,PubMed,40944126,https://europepmc.org/article/MED/40944126,10.3390/nu17172734,40944126,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,EUROPEPMC:40900844,PubMed,40900844,https://europepmc.org/article/MED/40900844,10.5662/wjm.v15.i4.104664,40900844,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,EUROPEPMC:41567324,PubMed,41567324,https://europepmc.org/article/MED/41567324,10.3389/fnut.2025.1717047,41567324,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,EUROPEPMC:41068905,PubMed,41068905,https://europepmc.org/article/MED/41068905,10.1186/s12937-025-01217-2,41068905,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,EUROPEPMC:41200143,PubMed,41200143,https://europepmc.org/article/MED/41200143,10.3389/fnut.2025.1583574,41200143,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,PMID:41183976,PubMed,41183976,https://pubmed.ncbi.nlm.nih.gov/41183976/,10.3177/jnsv.71.486,41183976,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,PMID:39636391,PubMed,39636391,https://pubmed.ncbi.nlm.nih.gov/39636391/,10.1007/s00404-024-07833-3,39636391,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,PMID:39878023,PubMed,39878023,https://pubmed.ncbi.nlm.nih.gov/39878023/,10.1039/d4fo05847j,39878023,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,PMID:41418290,PubMed,41418290,https://pubmed.ncbi.nlm.nih.gov/41418290/,10.2196/82032,41418290,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,PMID:41430243,PubMed,41430243,https://pubmed.ncbi.nlm.nih.gov/41430243/,10.1186/s12937-025-01270-x,41430243,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,PMID:40484149,PubMed,40484149,https://pubmed.ncbi.nlm.nih.gov/40484149/,10.1016/j.bbi.2025.06.002,40484149,,,,,,,,,,,,,,,,,,needs_manual_definition
needs_manual_extraction,NCT:NCT06452199,ClinicalTrials.gov,NCT06452199,https://clinicaltrials.gov/study/NCT06452199,,,,,,,,,,,,,,,,,,,,needs_manual_definition
