evidence_id,source_database,source_accession,doi,pmid,title,year,evidence_type,priority,relevance_score,study_tag,intervention_type_hint,taxa_hint,outcome_hint,needs_manual_review,source_url
PMID:39313030,PubMed,39313030,10.1016/j.ajcnut.2024.09.019,39313030,"The effects of chicory inulin-type fructans supplementation on weight management outcomes: systematic review, meta-analysis, and meta-regression of randomized controlled trials.",2024,literature,high,1,meta_analysis_or_systematic_review,,,weight,true,https://pubmed.ncbi.nlm.nih.gov/39313030/
PMID:38732635,PubMed,38732635,10.3390/nu16091389,38732635,Metabolic Status Influences Probiotic Efficacy for Depression-PRO-DEMET Randomized Clinical Trial Results.,2024,literature,high,1,randomized_controlled_trial,probiotic,,glucose,true,https://pubmed.ncbi.nlm.nih.gov/38732635/
PMID:39599701,PubMed,39599701,10.3390/nu16223916,39599701,"Effectiveness of Probiotics, Prebiotics, and Synbiotics in Managing Insulin Resistance and Hormonal Imbalance in Women with Polycystic Ovary Syndrome (PCOS): A Systematic Review of Randomized Clinical Trials.",2024,literature,high,1,meta_analysis_or_systematic_review,probiotic;prebiotic;synbiotic,,glucose,true,https://pubmed.ncbi.nlm.nih.gov/39599701/
PMID:38653887,PubMed,38653887,10.1007/s11695-024-07225-1,38653887,"Impact of Probiotics on Gastrointestinal Function and Metabolic Status After Roux-en-Y Gastric Bypass: A Double-Blind, Randomized Trial.",2024,literature,high,1,randomized_controlled_trial,probiotic,,glucose,true,https://pubmed.ncbi.nlm.nih.gov/38653887/
NCT:NCT06032988,ClinicalTrials.gov,NCT06032988,,,Effect of Probiotic Supplements on Metabolic Control of People With Type 2 Diabetes Mellitus in Greece,2023,clinical_trial,high,1,clinical_trial_registry,probiotic,,glucose,true,https://clinicaltrials.gov/study/NCT06032988
NCT:NCT05791604,ClinicalTrials.gov,NCT05791604,,,The Intervention of Obesity in Children With Prader-Willi Syndrome Using Prebiotics and Probiotics,2023,clinical_trial,high,1,clinical_trial_registry,probiotic;prebiotic,,,true,https://clinicaltrials.gov/study/NCT05791604
NCT:NCT05832190,ClinicalTrials.gov,NCT05832190,,,Correcting GUT MicrobioTa by Combined Supplementation of FibERs and BIotiN to Improve Microbiome and Optimize Bariatric Surgery Outcomes,2023,clinical_trial,high,1,clinical_trial_registry,,,microbiome,true,https://clinicaltrials.gov/study/NCT05832190
NCT:NCT05826184,ClinicalTrials.gov,NCT05826184,,,Time Restricted Eating With or Without a Fiber Supplement for Weight Management in Pediatric Cancer Survivors,2023,clinical_trial,high,1,clinical_trial_registry,,,weight,true,https://clinicaltrials.gov/study/NCT05826184
NCT:NCT04809688,ClinicalTrials.gov,NCT04809688,,,Saskatoon Berry on Metabolism and Gut Microbiota in Healthy Subjects,2023,clinical_trial,high,1,clinical_trial_registry,,,microbiome,true,https://clinicaltrials.gov/study/NCT04809688
NCT:NCT05821010,ClinicalTrials.gov,NCT05821010,,,Synbiotics and Fecal Microbiota Transplantation to Treat Non-Alcoholic Steatohepatitis,2023,clinical_trial,high,1,clinical_trial_registry,synbiotic,,microbiome,true,https://clinicaltrials.gov/study/NCT05821010
NCT:NCT06612164,ClinicalTrials.gov,NCT06612164,,,"Effects of Kefir Consumption on Health Outcomes: Gastrointestinal System, Immunity, Biochemical Parameters, Body Composition, Sleep Quality and Mental Well Being in Healthy Adults",2023,clinical_trial,high,1,clinical_trial_registry,,,body_composition,true,https://clinicaltrials.gov/study/NCT06612164
EUROPEPMC:38260154,PubMed,38260154,10.3389/fendo.2023.1282699,38260154,Effect of supplementation with probiotics or synbiotics on cardiovascular risk factors in patients with metabolic syndrome: a systematic review and meta-analysis of randomized clinical trials.,2023,literature,high,1,meta_analysis_or_systematic_review,probiotic;synbiotic,,glucose,true,https://europepmc.org/article/MED/38260154
EUROPEPMC:38140284,PubMed,38140284,10.3390/nu15245025,38140284,"Effect of Continuous Ingestion of Bifidobacteria and Inulin on Reducing Body Fat: A Randomized, Double-Blind, Placebo-Controlled, Parallel-Group Comparison Study.",2023,literature,high,1,randomized_controlled_trial,,,body_composition,true,https://europepmc.org/article/MED/38140284
PMID:37545298,PubMed,37545298,10.1002/oby.23855,37545298,Intermittent dietary carbohydrate restriction versus calorie restriction and cardiometabolic profiles: A randomized trial.,2023,literature,high,1,randomized_controlled_trial,,,glucose,true,https://pubmed.ncbi.nlm.nih.gov/37545298/
PMID:36856122,PubMed,36856122,10.3920/BM2022.0078,36856122,Agave fructans enhance the effects of fermented milk products on obesity biomarkers: a randomised trial.,2023,literature,high,1,randomized_controlled_trial,,,,true,https://pubmed.ncbi.nlm.nih.gov/36856122/
PMID:37880791,PubMed,37880791,10.1186/s13063-023-07691-5,37880791,The effects of intermittent fasting diet alone or in combination with probiotic supplementation in comparison with calorie-restricted diet on metabolic and hormonal profile in patients with polycystic ovary syndrome: study protocol for a randomized clinical trial.,2023,literature,high,1,randomized_controlled_trial,probiotic,,glucose,true,https://pubmed.ncbi.nlm.nih.gov/37880791/
PMID:37248499,PubMed,37248499,10.1186/s13063-023-07383-0,37248499,"The impact of Hafnia alvei HA4597™ on weight loss and glycaemic control after bariatric surgery - study protocol for a triple-blinded, blocked randomized, 12-month, parallel-group, placebo-controlled clinical trial.",2023,literature,high,1,randomized_controlled_trial,,,weight,true,https://pubmed.ncbi.nlm.nih.gov/37248499/
PMID:37441828,PubMed,37441828,10.1016/j.nut.2023.112109,37441828,"Multispecies probiotic affects fecal short-chain fatty acids in postmenopausal women with obesity: A post hoc analysis of a randomized, double-blind, placebo-controlled study.",2023,literature,high,1,randomized_controlled_trial,probiotic,,,true,https://pubmed.ncbi.nlm.nih.gov/37441828/
NCT:NCT05364814,ClinicalTrials.gov,NCT05364814,,,Use of Probiotic Yogurt in Obese Women,2022,clinical_trial,high,1,clinical_trial_registry,probiotic,,,true,https://clinicaltrials.gov/study/NCT05364814
NCT:NCT05417360,ClinicalTrials.gov,NCT05417360,,,Akkermansia and Weight Maintenance,2022,clinical_trial,high,1,clinical_trial_registry,,Akkermansia,weight,true,https://clinicaltrials.gov/study/NCT05417360
NCT:NCT05374980,ClinicalTrials.gov,NCT05374980,,,The Effects of Yogurt on Gut Microbiome and Metabolism in H. Pylori.,2022,clinical_trial,high,1,clinical_trial_registry,,,microbiome,true,https://clinicaltrials.gov/study/NCT05374980
NCT:NCT05353504,ClinicalTrials.gov,NCT05353504,,,Impact of Microbiome-changing Interventions on Food Decision-making,2022,clinical_trial,high,1,clinical_trial_registry,,,microbiome,true,https://clinicaltrials.gov/study/NCT05353504
NCT:NCT05255367,ClinicalTrials.gov,NCT05255367,,,Effect of (Poly)Phenolic on Cardiometabolic Risk of Postmenopausal Women,2022,clinical_trial,high,1,clinical_trial_registry,,,glucose,true,https://clinicaltrials.gov/study/NCT05255367
NCT:NCT04962633,ClinicalTrials.gov,NCT04962633,,,Dietary Intervention With Probiotic Pasta and Evaluation of the Effects on Metabolic and Inflammatory Status,2022,clinical_trial,high,1,clinical_trial_registry,probiotic,,glucose,true,https://clinicaltrials.gov/study/NCT04962633
NCT:NCT06327919,ClinicalTrials.gov,NCT06327919,,,Effects of Probiotic Supplementation With Weight Reducing Plan in Patients With Food Addiction and Weight Regain After Bariatric Surgery,2022,clinical_trial,high,1,clinical_trial_registry,probiotic,,weight,true,https://clinicaltrials.gov/study/NCT06327919
NCT:NCT07076329,ClinicalTrials.gov,NCT07076329,,,Microbiota-Inflammation-Brain Axis in Heart Failure: New Functional Food for the Prevention of undeRnutrition in Older,2022,clinical_trial,high,1,clinical_trial_registry,,,microbiome,true,https://clinicaltrials.gov/study/NCT07076329
NCT:NCT05443269,ClinicalTrials.gov,NCT05443269,,,Impact of Jump Start Nutrition Program on Weight Loss and Associated Measures,2022,clinical_trial,high,1,clinical_trial_registry,,,weight,true,https://clinicaltrials.gov/study/NCT05443269
NCT:NCT04492605,ClinicalTrials.gov,NCT04492605,,,The Evaluation of TCI378 and TCI507 Probiotics on Weight-lowering Efficacy in Adults,2022,clinical_trial,high,1,clinical_trial_registry,probiotic,,weight,true,https://clinicaltrials.gov/study/NCT04492605
PMID:35332040,PubMed,35332040,10.1136/bmjopen-2021-055214,35332040,A randomised controlled trial of a probiotic and a prebiotic examining metabolic and mental health outcomes in adults with pre-diabetes.,2022,literature,high,1,randomized_controlled_trial,probiotic;prebiotic,,glucose,true,https://pubmed.ncbi.nlm.nih.gov/35332040/
PMID:35267303,PubMed,35267303,10.3390/foods11050670,35267303,Agavins Impact on Gastrointestinal Tolerability-Related Symptoms during a Five-Week Dose-Escalation Intervention in Lean and Obese Mexican Adults: Exploratory Randomized Clinical Trial.,2022,literature,high,1,randomized_controlled_trial,,,,true,https://pubmed.ncbi.nlm.nih.gov/35267303/
PMID:32759229,PubMed,32759229,10.1136/bmjmilitary-2020-001459,32759229,Effects of synbiotic supplementation on the components of metabolic syndrome in military personnel: a double-blind randomised controlled trial.,2022,literature,high,1,randomized_controlled_trial,synbiotic,,glucose,true,https://pubmed.ncbi.nlm.nih.gov/32759229/
PMID:33054635,PubMed,33054635,10.1080/1028415X.2020.1826763,33054635,"The combined effects of probiotics and restricted calorie diet on the anthropometric indices, eating behavior, and hormone levels of obese women with food addiction: a randomized clinical trial.",2022,literature,high,1,randomized_controlled_trial,probiotic,,,true,https://pubmed.ncbi.nlm.nih.gov/33054635/
NCT:NCT04767789,ClinicalTrials.gov,NCT04767789,,,Clinical Trial to Evaluate the Efficacy and Safety of the Probiotic Strains Limosilactocillus Reuteri DSM 32910 and Lacticaseibacillus Paracasei DSM 32851 on Glucose Homeostatis in Prediabetic Adults,2021,clinical_trial,high,1,clinical_trial_registry,probiotic,Lacticaseibacillus,glucose,true,https://clinicaltrials.gov/study/NCT04767789
NCT:NCT05207488,ClinicalTrials.gov,NCT05207488,,,"Gastrointestinal And Metabolic Effects From a Prebiotic, Lifting, and Aerobic iNtervention",2021,clinical_trial,high,1,clinical_trial_registry,prebiotic,,glucose,true,https://clinicaltrials.gov/study/NCT05207488
NCT:NCT05000775,ClinicalTrials.gov,NCT05000775,,,The Influence of GNiib® in Obesity Management in Obese Young Individuals in Hong Kong.,2021,clinical_trial,high,1,clinical_trial_registry,,,,true,https://clinicaltrials.gov/study/NCT05000775
NCT:NCT05405205,ClinicalTrials.gov,NCT05405205,,,Effect of Synbiotic L. Fermentum Strains on Body Fat Mass,2021,clinical_trial,high,1,clinical_trial_registry,synbiotic,,body_composition,true,https://clinicaltrials.gov/study/NCT05405205
NCT:NCT04884776,ClinicalTrials.gov,NCT04884776,,,Modulation of Gut Microbiota to Enhance Health and Immunity,2021,clinical_trial,high,1,clinical_trial_registry,,,microbiome,true,https://clinicaltrials.gov/study/NCT04884776
NCT:NCT04863313,ClinicalTrials.gov,NCT04863313,,,Effect of a Probiotic on the Glycemic Profile and the Fecal Microbiota of Prediabetic Subjects (PREDIABETCARE),2021,clinical_trial,high,1,clinical_trial_registry,probiotic,,microbiome,true,https://clinicaltrials.gov/study/NCT04863313
NCT:NCT06244186,ClinicalTrials.gov,NCT06244186,,,The Effect of Lactobacillus Delbrueckii Subsp. Bulgaricus on Human's Weight Reduction,2021,clinical_trial,high,1,clinical_trial_registry,,Lactobacillus,weight,true,https://clinicaltrials.gov/study/NCT06244186
PMID:33544206,PubMed,33544206,10.1007/s00394-021-02484-5,33544206,Prebiotic dietary fibre intervention improves fecal markers related to inflammation in obese patients: results from the Food4Gut randomized placebo-controlled trial.,2021,literature,high,1,randomized_controlled_trial,prebiotic,,,true,https://pubmed.ncbi.nlm.nih.gov/33544206/
PMID:33915854,PubMed,33915854,10.3390/nu13041160,33915854,Role of Probiotics in Modulating Human Gut Microbiota Populations and Activities in Patients with Colorectal Cancer-A Systematic Review of Clinical Trials.,2021,literature,high,1,meta_analysis_or_systematic_review,probiotic,,microbiome,true,https://pubmed.ncbi.nlm.nih.gov/33915854/
NCT:NCT04754464,ClinicalTrials.gov,NCT04754464,,,Clinical Study on the Effect of a Synbiotic on Body Fat Mass,2020,clinical_trial,high,1,clinical_trial_registry,synbiotic,,body_composition,true,https://clinicaltrials.gov/study/NCT04754464
NCT:NCT05114018,ClinicalTrials.gov,NCT05114018,,,Effect of Pasteurized Akkermansia Muciniphila on Insulin Resistance in Otherwise Healthy Subjects With Dysglycaemia,2020,clinical_trial,high,1,clinical_trial_registry,,Akkermansia,glucose,true,https://clinicaltrials.gov/study/NCT05114018
NCT:NCT04097106,ClinicalTrials.gov,NCT04097106,,,Synbiotic Dietary Supplement and Gut Microbiota,2020,clinical_trial,high,1,clinical_trial_registry,synbiotic,,microbiome,true,https://clinicaltrials.gov/study/NCT04097106
NCT:NCT04561284,ClinicalTrials.gov,NCT04561284,,,Carbohydrate-induced Resilience of the Gut Microbiome After Antibiotics Use,2020,clinical_trial,high,1,clinical_trial_registry,,,microbiome,true,https://clinicaltrials.gov/study/NCT04561284
NCT:NCT04130321,ClinicalTrials.gov,NCT04130321,,,Demonstration of the Prebiotic-like Effects of Camu-camu Consumption Against Obesity-related Disorders in Humans,2020,clinical_trial,high,1,clinical_trial_registry,prebiotic,,,true,https://clinicaltrials.gov/study/NCT04130321
PMID:33113929,PubMed,33113929,10.3390/nu12113239,33113929,The Role of Dietary Fibre in Modulating Gut Microbiota Dysbiosis in Patients with Type 2 Diabetes: A Systematic Review and Meta-Analysis of Randomised Controlled Trials.,2020,literature,high,1,meta_analysis_or_systematic_review,,,microbiome,true,https://pubmed.ncbi.nlm.nih.gov/33113929/
PMID:32521799,PubMed,32521799,10.3390/jcm9061788,32521799,The Effect of Probiotics and Synbiotics on Risk Factors Associated with Cardiometabolic Diseases in Healthy People-A Systematic Review and Meta-Analysis with Meta-Regression of Randomized Controlled Trials.,2020,literature,high,1,meta_analysis_or_systematic_review,probiotic;synbiotic,,glucose,true,https://pubmed.ncbi.nlm.nih.gov/32521799/
PMID:32140184,PubMed,32140184,10.1007/s13167-020-00198-y,32140184,"Effect of probiotics on obesity-related markers per enterotype: a double-blind, placebo-controlled, randomized clinical trial.",2020,literature,high,1,randomized_controlled_trial,probiotic,,,true,https://pubmed.ncbi.nlm.nih.gov/32140184/
PMID:32618656,PubMed,32618656,10.14309/ajg.0000000000000661,32618656,Allogenic Fecal Microbiota Transplantation in Patients With Nonalcoholic Fatty Liver Disease Improves Abnormal Small Intestinal Permeability: A Randomized Control Trial.,2020,literature,high,1,randomized_controlled_trial,,,microbiome,true,https://pubmed.ncbi.nlm.nih.gov/32618656/
PMID:32660025,PubMed,32660025,10.3390/nu12072041,32660025,Targeting the Intestinal Microbiota to Prevent Type 2 Diabetes and Enhance the Effect of Metformin on Glycaemia: A Randomised Controlled Pilot Study.,2020,literature,high,1,randomized_controlled_trial,,,microbiome,true,https://pubmed.ncbi.nlm.nih.gov/32660025/
PMID:33326198,PubMed,33326198,10.18388/abp.2020_5443,33326198,"Impact of diet and synbiotics on selected gut bacteria and intestinal permeability in individuals with excess body weight - A Prospective, Randomized Study.",2020,literature,high,1,randomized_controlled_trial,synbiotic,,weight,true,https://pubmed.ncbi.nlm.nih.gov/33326198/
PMID:30595036,PubMed,30595036,10.1080/10408398.2018.1545218,30595036,Efficacy of synbiotic supplementation in obesity treatment: A systematic review and meta-analysis of clinical trials.,2020,literature,high,1,meta_analysis_or_systematic_review,synbiotic,,,true,https://pubmed.ncbi.nlm.nih.gov/30595036/
NCT:NCT05162209,ClinicalTrials.gov,NCT05162209,,,PROBESITY-2: Synbiotics in Pediatric Obesity,2019,clinical_trial,high,1,clinical_trial_registry,synbiotic,,,true,https://clinicaltrials.gov/study/NCT05162209
NCT:NCT03843736,ClinicalTrials.gov,NCT03843736,,,The Role of Dysbiosis of Gut Microbiota in the Pathogenesis of PCOS.,2019,clinical_trial,high,1,clinical_trial_registry,,,microbiome,true,https://clinicaltrials.gov/study/NCT03843736
NCT:NCT04555447,ClinicalTrials.gov,NCT04555447,,,Gastrointestinal Tolerability to Agavins and Impact on Host-gut Microbiota-metabolism Interactions Modulation,2019,clinical_trial,high,1,clinical_trial_registry,,,microbiome,true,https://clinicaltrials.gov/study/NCT04555447
NCT:NCT04398693,ClinicalTrials.gov,NCT04398693,,,Evaluation of Intestinal Microbiota Manipulation to Treat Resistant Hypertension,2019,clinical_trial,high,1,clinical_trial_registry,,,microbiome,true,https://clinicaltrials.gov/study/NCT04398693
NCT:NCT04303481,ClinicalTrials.gov,NCT04303481,,,The Effect of Consuming Enzymes and Prebiotics on Body Composition and Blood Biochemical Index,2019,clinical_trial,high,1,clinical_trial_registry,prebiotic,,body_composition,true,https://clinicaltrials.gov/study/NCT04303481
PMID:30928918,PubMed,30928918,10.1136/bmjopen-2017-017995,30928918,"Impact of bacterial probiotics on obesity, diabetes and non-alcoholic fatty liver disease related variables: a systematic review and meta-analysis of randomised controlled trials.",2019,literature,high,1,meta_analysis_or_systematic_review,probiotic,,,true,https://pubmed.ncbi.nlm.nih.gov/30928918/
PMID:30641692,PubMed,30641692,10.1016/j.dsx.2018.08.008,30641692,The effect of probiotic supplementation on glycemic control and lipid profile in patients with type 2 diabetes: A randomized placebo controlled trial.,2019,literature,high,1,randomized_controlled_trial,probiotic,,lipid,true,https://pubmed.ncbi.nlm.nih.gov/30641692/
PMID:31358022,PubMed,31358022,10.1186/s13063-019-3553-7,31358022,"Food 4 Health - He Oranga Kai: Assessing the efficacy, acceptability and economic implications of Lactobacillus rhamnosus HN001 and β-glucan to improve glycated haemoglobin, metabolic health, and general well-being in adults with pre-diabetes: study protocol for a 2 × 2 factorial design, parallel group, placebo-controlled randomized controlled trial, with embedded qualitative study and economic analysis.",2019,literature,high,1,randomized_controlled_trial,,Lactobacillus,glucose,true,https://pubmed.ncbi.nlm.nih.gov/31358022/
NCT:NCT03630588,ClinicalTrials.gov,NCT03630588,,,Effect of the Consumption of an Enriched Surimi in Abdominal Visceral Adiposity,2018,clinical_trial,high,1,clinical_trial_registry,,,,true,https://clinicaltrials.gov/study/NCT03630588
NCT:NCT03548480,ClinicalTrials.gov,NCT03548480,,,Targeting the Gut Microbiome for Prader-Willi Syndrome Treatment,2018,clinical_trial,high,1,clinical_trial_registry,,,microbiome,true,https://clinicaltrials.gov/study/NCT03548480
NCT:NCT03727321,ClinicalTrials.gov,NCT03727321,,,FMT and Fiber in Patients With Metabolic Syndrome,2018,clinical_trial,high,1,clinical_trial_registry,,,glucose,true,https://clinicaltrials.gov/study/NCT03727321
NCT:NCT04498455,ClinicalTrials.gov,NCT04498455,,,Study of a Prebiotic Supplement to Mitigate Excessive Weight Gain Among Physicians in Residency,2018,clinical_trial,high,1,clinical_trial_registry,prebiotic,,weight,true,https://clinicaltrials.gov/study/NCT04498455
NCT:NCT03800277,ClinicalTrials.gov,NCT03800277,,,Effect of Cranberry and Agaves Extract on Microbiota and Intestinal Health,2018,clinical_trial,high,1,clinical_trial_registry,,,microbiome,true,https://clinicaltrials.gov/study/NCT03800277
PMID:29661605,PubMed,29661605,10.1016/j.dsx.2018.04.015,29661605,Effect of alive probiotic on insulin resistance in type 2 diabetes patients: Randomized clinical trial.,2018,literature,high,1,randomized_controlled_trial,probiotic,,glucose,true,https://pubmed.ncbi.nlm.nih.gov/29661605/
NCT:NCT03312660,ClinicalTrials.gov,NCT03312660,,,Effect of a Kefir Beverage on Immunity and Lipid Profile,2017,clinical_trial,high,1,clinical_trial_registry,,,lipid,true,https://clinicaltrials.gov/study/NCT03312660
PMID:28008750,PubMed,28008750,10.1002/oby.21671,28008750,"The additional effects of a probiotic mix on abdominal adiposity and antioxidant Status: A double-blind, randomized trial.",2017,literature,high,1,randomized_controlled_trial,probiotic,,,true,https://pubmed.ncbi.nlm.nih.gov/28008750/
NCT:NCT02768818,ClinicalTrials.gov,NCT02768818,,,Modulation of the Intestinal Flora With the Probiotic VIVOMIXX™ in Pregnant Women at Risk of Metabolic Complications,2016,clinical_trial,high,1,clinical_trial_registry,probiotic,,glucose,true,https://clinicaltrials.gov/study/NCT02768818
NCT:NCT03530501,ClinicalTrials.gov,NCT03530501,,,Effect of Very-low Calorie Diet and Synbiotic Supplementation in Gut Microbiota (Pronokal Method),2016,clinical_trial,high,1,clinical_trial_registry,synbiotic,,microbiome,true,https://clinicaltrials.gov/study/NCT03530501
NCT:NCT02660333,ClinicalTrials.gov,NCT02660333,,,Effect of Prebiotic or Synbiotic on Inflammatory Response and Indicators of Nutritional Status in Obesity,2016,clinical_trial,high,1,clinical_trial_registry,prebiotic;synbiotic,,,true,https://clinicaltrials.gov/study/NCT02660333
PMID:27126957,PubMed,27126957,10.1016/j.nut.2015.11.001,27126957,Beneficial effects of Bifidobacterium lactis on lipid profile and cytokines in patients with metabolic syndrome: A randomized trial. Effects of probiotics on metabolic syndrome.,2016,literature,high,1,randomized_controlled_trial,probiotic,Bifidobacterium,lipid;glucose,true,https://pubmed.ncbi.nlm.nih.gov/27126957/
NCT:NCT02637115,ClinicalTrials.gov,NCT02637115,,,Evaluation of the Effects Associated With the Administration of Akkermansia Muciniphila on Parameters of Metabolic Syndrome,2015,clinical_trial,high,1,clinical_trial_registry,,Akkermansia,glucose,true,https://clinicaltrials.gov/study/NCT02637115
NCT:NCT02539836,ClinicalTrials.gov,NCT02539836,,,Study on Dietary Nutrition Intervention Techniques for Children Obesity,2015,clinical_trial,high,1,clinical_trial_registry,,,,true,https://clinicaltrials.gov/study/NCT02539836
PMID:24738701,PubMed,24738701,10.1111/apt.12758,24738701,Randomised clinical trial: The beneficial effects of VSL#3 in obese children with non-alcoholic steatohepatitis.,2014,literature,high,1,randomized_controlled_trial,,,,true,https://pubmed.ncbi.nlm.nih.gov/24738701/
NCT:NCT02288572,ClinicalTrials.gov,NCT02288572,,,Probiotic Bacteria in Prevention of the Metabolic Syndrome,2013,clinical_trial,high,1,clinical_trial_registry,probiotic,,glucose,true,https://clinicaltrials.gov/study/NCT02288572
NCT:NCT01922830,ClinicalTrials.gov,NCT01922830,,,Probiotics and Microbiota in Bariatric Surgery,2013,clinical_trial,high,1,clinical_trial_registry,probiotic,,microbiome,true,https://clinicaltrials.gov/study/NCT01922830
NCT:NCT02041975,ClinicalTrials.gov,NCT02041975,,,Effects of Prebiotic-based Snacks on the Gut Microbiota and Perceived 'Satisfaction',2013,clinical_trial,high,1,clinical_trial_registry,prebiotic,,microbiome,true,https://clinicaltrials.gov/study/NCT02041975
NCT:NCT02773927,ClinicalTrials.gov,NCT02773927,,,Combination of Metformin/Inulin vs Inulin on Adiponectin in Metabolic Syndrome,2013,clinical_trial,high,1,clinical_trial_registry,,,glucose,true,https://clinicaltrials.gov/study/NCT02773927
NCT:NCT02355210,ClinicalTrials.gov,NCT02355210,,,Use of a Novel Synbiotic to Change Human Gut Bacteria and Improve Health in Obese Adults,2013,clinical_trial,high,1,clinical_trial_registry,synbiotic,,,true,https://clinicaltrials.gov/study/NCT02355210
NCT:NCT03261466,ClinicalTrials.gov,NCT03261466,,,BIFI-OBESE: Clinical Trial in Paediatric Obesity,2013,clinical_trial,high,1,clinical_trial_registry,,,,true,https://clinicaltrials.gov/study/NCT03261466
NCT:NCT01978691,ClinicalTrials.gov,NCT01978691,,,The Effect of a Bifidobacterium and Polydextrose on Body Fat Mass,2013,clinical_trial,high,1,clinical_trial_registry,,Bifidobacterium,body_composition,true,https://clinicaltrials.gov/study/NCT01978691
PMID:23657005,PubMed,23657005,10.1186/1471-230X-13-81,23657005,"Transglucosidase improves the gut microbiota profile of type 2 diabetes mellitus patients: a randomized double-blind, placebo-controlled study.",2013,literature,high,1,randomized_controlled_trial,,,microbiome,true,https://pubmed.ncbi.nlm.nih.gov/23657005/
PMID:23614897,PubMed,23614897,10.1017/S0007114513001037,23614897,Effect of Lactobacillus gasseri SBT2055 in fermented milk on abdominal adiposity in adults in a randomised controlled trial.,2013,literature,high,1,randomized_controlled_trial,,Lactobacillus,,true,https://pubmed.ncbi.nlm.nih.gov/23614897/
NCT:NCT01724736,ClinicalTrials.gov,NCT01724736,,,A Pilot Study to Determine the Effect of a Cobiotic Formulation on the Gastrointestinal Microbiome,2012,clinical_trial,high,1,clinical_trial_registry,,,microbiome,true,https://clinicaltrials.gov/study/NCT01724736
NCT:NCT01620125,ClinicalTrials.gov,NCT01620125,,,Metabolic Control Before and After Supplementation With Lactobacillus Reuteri DSM 17938 in Type 2 Diabetes Patients,2012,clinical_trial,high,1,clinical_trial_registry,,Lactobacillus,glucose,true,https://clinicaltrials.gov/study/NCT01620125
PMID:22872030,PubMed,22872030,10.1038/ejcn.2012.103,22872030,"The influence of probiotic supplementation on gut permeability in patients with metabolic syndrome: an open label, randomized pilot study.",2012,literature,high,1,randomized_controlled_trial,probiotic,,glucose,true,https://pubmed.ncbi.nlm.nih.gov/22872030/
NCT:NCT01106924,ClinicalTrials.gov,NCT01106924,,,Effects of a Probiotic on Body Weight,2010,clinical_trial,high,1,clinical_trial_registry,probiotic,,weight,true,https://clinicaltrials.gov/study/NCT01106924
NCT:NCT01235026,ClinicalTrials.gov,NCT01235026,,,Synbiotics and Low Grade Inflammation in Obese Subjects,2010,clinical_trial,high,1,clinical_trial_registry,synbiotic,,,true,https://clinicaltrials.gov/study/NCT01235026
NCT:NCT01249378,ClinicalTrials.gov,NCT01249378,,,Metabolic Impact of Fat Digestion,2010,clinical_trial,high,1,clinical_trial_registry,,,glucose,true,https://clinicaltrials.gov/study/NCT01249378
NCT:NCT07600567,ClinicalTrials.gov,NCT07600567,,,Algal Lutein Against Decline of Intellectual Nimbleness,2026,clinical_trial,high,0,clinical_trial_registry,,,,true,https://clinicaltrials.gov/study/NCT07600567
NCT:NCT07180446,ClinicalTrials.gov,NCT07180446,,,Can Gut Bacteria Predict Who Benefits Most From Exercise? A Gut Supplement to Help Exercise Non-Responders,2026,clinical_trial,high,0,clinical_trial_registry,,,,true,https://clinicaltrials.gov/study/NCT07180446
NCT:NCT07354386,ClinicalTrials.gov,NCT07354386,,,Effects of Dried Whole Fruits on Metabolism in Diabetes,2026,clinical_trial,high,0,clinical_trial_registry,,,,true,https://clinicaltrials.gov/study/NCT07354386
NCT:NCT07464691,ClinicalTrials.gov,NCT07464691,,,Effect of Prebiotics in Saudi Adults With Type 2 Diabetes,2026,clinical_trial,high,0,clinical_trial_registry,prebiotic,,,true,https://clinicaltrials.gov/study/NCT07464691
EUROPEPMC:42158917,PubMed,42158917,10.3389/fendo.2026.1802045,42158917,Effect of probiotics derivatives (postbiotics and metabiotics) on glycemic control in individuals with type 2 diabetes: a randomized clinical trial (DELI_Diab study).,2026,literature,high,0,randomized_controlled_trial,probiotic;postbiotic,,,true,https://europepmc.org/article/MED/42158917
EUROPEPMC:42158814,PubMed,42158814,10.7150/ijms.125881,42158814,"The Effects of a Prebiotic Formula Promoting <i>Akkermansia muciniphila</i> (AKK) on Gut Health: A Single-Centre, Randomised Controlled Trial.",2026,literature,high,0,randomized_controlled_trial,prebiotic,Akkermansia,,true,https://europepmc.org/article/MED/42158814
EUROPEPMC:PMC12937403,publisher supplementary data,PMC12937403,,,"Multi-Species Synbiotic Supplementation After Antibiotics Promotes Recovery of Microbial Diversity and Function, and Increases Gut Barrier Integrity: A Randomized, Placebo-Controlled Trial",2026,literature,high,0,randomized_controlled_trial,synbiotic,,,true,
EUROPEPMC:41827605,PubMed,41827605,10.3390/healthcare14050652,41827605,Kefir Consumption and Health Effects Based on Human Clinical Trials: An Overview of Literature.,2026,literature,high,0,preclinical_or_animal,,,,true,https://europepmc.org/article/MED/41827605
EUROPEPMC:42074989,PubMed,42074989,10.3390/nu18081176,42074989,"Impact of Probiotics, Prebiotics and Synbiotics Supplementation in Chronic Kidney Disease: A Comprehensive Review of Clinical Trials.",2026,literature,high,0,review,probiotic;prebiotic;synbiotic,,,true,https://europepmc.org/article/MED/42074989
